,speed,mass_flow,T_oa,T_roo,P_tot,T_roo_1
18778500.0,0.834847476309609,0.5683424330226674,298.84950026239994,289.16629649180413,281.73158130385104,289.0742364050945
18779400.0,0.8900955527889841,0.6613339174856646,299.4831769173333,289.21815748849116,437.9087662398837,289.16629649180413
18780300.0,0.425373739215627,0.5794309851679587,300.1002355882667,289.61541151210065,369.5705866582328,289.21815748849116
18781200.0,0.3878109164236692,0.2717604694014881,300.75056791040004,291.66093324489935,33.21571540435457,289.61541151210065
18782100.0,0.4003276364255656,0.3039238426714124,301.4438077013333,291.691248288423,42.50152543625095,291.66093324489935
18783000.0,0.3097492945892833,0.24853120546709045,302.15000262826663,292.4179191469527,24.288734334946533,291.691248288423
18783900.0,0.6804164196467732,0.2571458074560491,302.85620723200003,293.2072266185223,45.793209805187885,292.4179191469527
18784800.0,0.6995814540943266,0.5569601724015181,303.54967558162963,291.48818987415865,269.604433432377,293.2072266185223
18785700.0,0.6876270560504051,0.5061653941311713,304.2156012373333,292.1367840785368,196.07646704920575,291.48818987415865
18786600.0,0.5024976983713686,0.437579420625601,304.8582901333333,292.6232418754083,143.30556920916172,292.1367840785368
18787500.0,0.5660627469561561,0.4235604604509349,305.4968894293333,293.78582891521734,115.18319915204408,292.6232418754083
18788400.0,0.7233953079654873,0.4850386957056733,306.1507264331852,293.3393230875875,182.25914519718674,293.78582891521734
18789300.0,0.8610686218858652,0.6408465859263607,306.86113088,292.9954132475512,399.5586089259647,293.3393230875875
18790200.0,0.8524151956683446,0.6413110262817456,307.6292594773333,292.89401744904353,398.9488703091362,292.9954132475512
18791100.0,0.9447748697490732,0.7017770874935882,308.40764778666664,292.96477931887415,525.0209897710373,292.89401744904353
18792000.0,0.8890602701810318,0.6909882701722422,309.14898675199987,292.9732750893124,501.8342717772272,292.96477931887415
18792900.0,0.34728638375290793,0.3116991150589166,309.79772104533333,293.8434815478222,94.37556379164141,292.9732750893124
18793800.0,0.29701768645575904,0.2379235008122895,310.3367255466666,297.238167872401,20.500156241440767,293.8434815478222
18794700.0,0.4927496608307652,0.3488359870518756,310.78219916799986,297.25688193299425,68.4335111519493,297.238167872401
18795600.0,0.551638069415914,0.3875311562163263,311.1494093037037,296.27530693029087,88.36155654661077,297.25688193299425
18796500.0,0.8058428478112644,0.5627045962373407,311.4299872,295.4076570226591,292.69733713232125,296.27530693029087
18797400.0,0.4318974409576736,0.5570738652204329,311.56544362666665,294.45395865441066,313.7966295512095,295.4076570226591
18798300.0,0.4055643304573945,0.2794823230118353,311.4911746133334,297.71671891342817,36.96815016132623,294.45395865441066
18799200.0,0.6271322066648773,0.3434468296750933,311.14984859970366,296.4708113964831,67.56252410943526,297.71671891342817
18800100.0,0.2438173750815361,0.2871228253867585,310.65,295.69264252409687,86.42992894870211,296.4708113964831
18801000.0,0.2592884547101645,0.13341015314395052,310.15,299.57020146596335,4.404502696692691,295.69264252409687
18801900.0,0.501880264905134,0.3293347966614126,309.65,297.32883230902746,62.22218894280707,299.57020146596335
18802800.0,0.8205731219049541,0.3998190927242027,309.15,295.85130654872296,96.61859981047265,297.32883230902746
18803700.0,0.5454685826928389,0.5299153930768219,308.65,294.00866186262044,294.72170750271783,295.85130654872296
18804600.0,0.6544425624509496,0.4870991399418275,308.15,295.5126500511883,176.9791163571924,294.00866186262044
18805500.0,0.9170894518413886,0.5870454584299706,307.65,293.7509581241262,337.9026808453595,295.5126500511883
18806400.0,0.8681454545868719,0.6549043432832949,307.15014153955553,292.7758032478762,426.02662609449374,293.7509581241262
18807300.0,0.40833505211611454,0.4951561153558824,306.78442112,293.38751410081426,268.2681438319366,292.7758032478762
18808200.0,0.3685866457941003,0.2734107100193382,306.58773183999995,295.7632338923408,31.429961229643087,293.38751410081426
18809100.0,0.19504655529208514,0.22665929208382515,306.42242880000003,295.6961002149158,24.292731173004174,295.7632338923408
18810000.0,0.3944876476234722,0.2673149876275397,306.14851622400005,297.5902092823506,37.289293478902295,295.6961002149158
18810900.0,0.6284737953074725,0.36105353401290574,305.731493248,294.7865902474124,82.2259790369605,297.5902092823506
18811800.0,0.8181827349471167,0.5901537377025154,305.24335168,292.99148091258263,319.20600609426737,294.7865902474124
18812700.0,0.7379628609755378,0.6050658104930563,304.708450432,292.3866520647111,339.51833067274896,292.99148091258263
18813600.0,0.9017140996194252,0.638914087328319,304.149046912,292.2126660297228,414.19975321232386,292.3866520647111
18814500.0,0.3295335346558331,0.6118177754515733,303.45791392,291.5098842883752,443.7294468198179,292.2126660297228
18815400.0,0.3947082335617706,0.2338468470553437,302.61886950400003,294.78748390653203,35.14784304441468,291.5098842883752
18816300.0,0.292014618561585,0.3200784498110852,301.79514208,292.56546254368345,52.681844531884266,294.78748390653203
18817200.0,0.1276673805638908,0.11609212092050765,301.1548057457777,293.92939384245636,3.145476476327438,292.56546254368345
18818100.0,0.1,0.08620785092293687,300.92536153599985,294.58003663048146,1.2205948355523701,293.92939384245636
18819000.0,0.1,0.07500000000000001,301.0505184,294.7200061985996,0.8739606953892677,294.58003663048146
18819900.0,0.1,0.07500000000000001,301.224750464,294.64115400427016,0.8739606953892677,294.7200061985996
18820800.0,0.1,0.07500000000000001,301.14589398755555,294.53997227573933,0.8739606953892677,294.64115400427016
18821700.0,0.1,0.07500000000000001,300.724486784,294.41787668816687,0.8739606953892677,294.53997227573933
18822600.0,0.1,0.07500000000000001,300.1500315392,294.27304562391794,0.8739606953892677,294.41787668816687
18823500.0,0.1,0.07500000000000001,299.575692416,294.1119001972036,0.8739606953892677,294.27304562391794
18824400.0,0.1,0.07500000000000001,299.1538025216001,293.94519641795415,0.8739606953892677,294.1119001972036
18825300.0,0.1,0.07500000000000001,299.05318146559995,293.78964225378115,0.8739606953892677,293.94519641795415
18826200.0,0.1,0.07500000000000001,299.187254144,293.6570511699545,0.8739606953892677,293.78964225378115
18827100.0,0.1,0.07500000000000001,299.30266787839986,293.5418753510228,0.8739606953892677,293.6570511699545
18828000.0,0.1,0.07500000000000001,299.14615341226664,293.4299669157265,0.8739606953892677,293.5418753510228
18828900.0,0.1,0.07500000000000001,298.53805760000006,293.29910886067,0.8739606953892677,293.4299669157265
18829800.0,0.1,0.07500000000000001,297.65010368,293.1374365191656,0.8739606953892677,293.29910886067
18830700.0,0.1,0.07500000000000001,296.76199423999986,292.9502364932882,0.8739606953892677,293.1374365191656
18831600.0,0.1,0.07500000000000001,296.1504111928889,292.75369872534003,0.8739606953892677,292.9502364932882
18832500.0,0.1,0.07500000000000001,295.79901248,292.5648631514735,0.8739606953892677,292.75369872534003
18833400.0,0.1,0.07500000000000001,295.5043282346667,292.3810808475841,0.8739606953892677,292.5648631514735
18834300.0,0.1,0.07500000000000001,295.28372680533334,292.20345639327275,0.8739606953892677,292.3810808475841
18835200.0,0.1,0.07500000000000001,295.15,292.0347201552898,0.8739606953892677,292.20345639327275
18836100.0,0.1,0.07500000000000001,295.1508544426666,291.8798015094212,0.8739606953892677,292.0347201552898
18837000.0,0.1,0.07500000000000001,295.2332658773333,291.74129436630835,0.8739606953892677,291.8798015094212
18837900.0,0.1,0.07500000000000001,295.27329984,291.61573622266224,0.8739606953892677,291.74129436630835
18838800.0,0.1,0.07500000000000001,295.1489769102222,291.4950955499868,0.8739606953892677,291.61573622266224
18839700.0,0.1,0.07500000000000001,294.9,291.37143124673275,0.8739606953892677,291.4950955499868
18840600.0,0.1,0.07500000000000001,294.65,291.24718898659677,0.8739606953892677,291.37143124673275
18841500.0,0.1,0.07500000000000001,294.4,291.12261037679775,0.8739606953892677,291.24718898659677
18842400.0,0.1,0.07500000000000001,294.15,290.9965982754054,0.8739606953892677,291.12261037679775
18843300.0,0.1,0.07500000000000001,293.9,290.86968494901845,0.8739606953892677,290.9965982754054
18844200.0,0.1,0.07500000000000001,293.65,290.74253802086173,0.8739606953892677,290.86968494901845
18845100.0,0.1,0.07500000000000001,293.4,290.6153475786043,0.8739606953892677,290.74253802086173
18846000.0,0.1,0.07500000000000001,293.150571392,290.4881509812856,0.8739606953892677,290.6153475786043
18846900.0,0.1,0.07500000000000001,292.98661888,290.36366304033453,0.8739606953892677,290.4881509812856
18847800.0,0.1,0.07500000000000001,292.963433856,290.24954255479776,0.8739606953892677,290.36366304033453
18848700.0,0.1,0.07500000000000001,293.03294912,290.1480302710242,0.8739606953892677,290.24954255479776
18849600.0,0.1,0.07500000000000001,293.1507575703704,290.05932191609867,0.8739606953892677,290.1480302710242
18850500.0,0.1,0.07500000000000001,293.34540373333334,289.9836353094005,0.8739606953892677,290.05932191609867
18851400.0,0.1,0.07500000000000001,293.6292746666666,289.9256495473038,0.8739606953892677,289.9836353094005
18852300.0,0.1,0.07500000000000001,293.92336960000006,289.883524502876,0.8739606953892677,289.9256495473038
18853200.0,0.1,0.07500000000000001,294.14705694814813,289.8550283098477,0.8739606953892677,289.883524502876
18854100.0,0.1,0.07500000000000001,294.14940864,289.8356538092337,0.8739606953892677,289.8550283098477
18855000.0,0.1,0.07500000000000001,293.984207232,289.82427342736725,0.8739606953892677,289.8356538092337
18855900.0,0.1,0.07500000000000001,293.90156736,289.83722819242405,0.8739606953892677,289.82427342736725
18856800.0,0.6202315335763748,0.2401296721765711,294.15176742400007,289.48928225246783,94.09356676593292,289.83722819242405
18857700.0,0.2702451176926898,0.2475517581129394,294.65,288.1428009608339,60.54664373419982,289.48928225246783
18858600.0,0.4076194810396899,0.2295852544073825,295.15,289.07565157300235,29.431380936541267,288.1428009608339
18859500.0,0.7599329879962093,0.5354962910752328,295.65,288.43524385204046,249.2182641692591,289.07565157300235
18860400.0,0.5414057458210119,0.5298169511688742,296.14967106844443,288.2672563563788,248.61953011608276,288.43524385204046
18861300.0,0.7529662891751631,0.5159753936562437,296.62640960000004,288.9432840544616,239.2026895318841,288.2672563563788
18862200.0,0.4316619213408017,0.531101774557356,297.08769728,288.7168065405328,268.50036912110096,288.9432840544616
18863100.0,0.5210550606709168,0.3441049660682309,297.58042304,289.8238361965982,76.90811867561374,288.7168065405328
18864000.0,0.8690065685841388,0.45356725972410605,298.1504972088889,289.3654649435502,161.70424993117402,289.8238361965982
18864900.0,0.7920080983354427,0.6319634432680372,298.83048256,289.1633454132645,396.0827214697464,289.3654649435502
18865800.0,0.8170099473479876,0.5759151091445021,299.587559296,289.6145298000466,289.4178881784922,289.1633454132645
18866700.0,0.750640322762713,0.5914107287919249,300.376403584,289.77328659045133,318.38025583630395,289.6145298000466
18867600.0,0.21987155172004808,0.5479702141633562,301.15,290.25051597700036,248.73735304740975,289.77328659045133
18868500.0,0.4856542850851903,0.2158701173802636,301.9,294.1693689382457,60.178755021975974,290.25051597700036
18869400.0,0.479952393438501,0.3612493135373838,302.65,291.73961294227286,71.87993959634443,294.1693689382457
18870300.0,0.5891212151609582,0.4059904697177344,303.4,292.38399415284346,107.52365927669531,291.73961294227286
18871200.0,0.2856949249574948,0.2318780194120824,304.15,292.4309892293401,28.99847137625116,292.38399415284346
18872100.0,0.425175411242505,0.26437853202754913,304.9,294.4644016202743,36.84134728698562,292.4309892293401
18873000.0,0.1971419287585361,0.17122150148674034,305.65,294.02774764920053,16.3047782489136,294.4644016202743
18873900.0,0.43432029927149335,0.2143335583982076,306.4,296.52981826012393,33.1963793512406,294.02774764920053
18874800.0,0.5838563236381099,0.4304727838684017,307.15,294.3629676516533,120.93921213213952,296.52981826012393
18875700.0,0.8552139446629572,0.5041219465343929,307.9,294.0829758392495,226.61147982456643,294.3629676516533
18876600.0,0.3076034133107417,0.3219781039130268,308.65,293.9206104536864,152.08099678120948,294.0829758392495
18877500.0,0.295932773857081,0.1964317486381879,309.4,297.83199736471437,13.341348083954758,293.9206104536864
18878400.0,0.3733406399600389,0.2796603597162917,310.14753625600014,297.14459097407104,33.07727098348244,297.83199736471437
18879300.0,0.8052899844907144,0.3388254778730709,310.54614784,297.20259337274393,106.00064470595166,297.14459097407104
18880200.0,0.5280508308393606,0.4889442797298581,310.460891008,294.67910517309025,256.00273071650463,297.20259337274393
18881100.0,0.5123703138135943,0.34964130597444365,310.22094016000005,296.873946196563,65.64306864011732,294.67910517309025
18882000.0,0.412520138980256,0.3509446626319848,310.1541307022222,296.5900745855037,73.67248102750092,296.873946196563
18882900.0,0.5124690123163966,0.29080785812124,310.40012096,297.99210921628173,38.07256566141195,296.5900745855037
18883800.0,0.6215809846021266,0.4531607903303278,310.774352,296.33477815851563,141.4414755340966,297.99210921628173
18884700.0,0.476557062016093,0.3592879996465609,311.08723904,296.07136751889925,70.7696957239004,296.33477815851563
18885600.0,0.6856251858465049,0.4469095061059212,311.14527196444436,296.66950706586186,156.20335650160126,296.07136751889925
18886500.0,0.3805852567999375,0.2987169608011786,310.81316160000006,295.45351139764574,50.97415104643551,296.66950706586186
18887400.0,0.34085674373641944,0.2766927948029033,310.21224128,297.9935350966035,32.02932516316153,295.45351139764574
18888300.0,0.5319586323619118,0.38741982358528537,309.58061439999994,297.7594752049866,90.95012373270625,297.9935350966035
18889200.0,0.7881617334614137,0.4804060129516257,309.15132096,295.9064588076774,193.80195862487403,297.7594752049866
18890100.0,0.9104084668614688,0.6748074366912383,308.9,294.0951753159705,465.8850265201846,295.9064588076774
18891000.0,0.5358730689334067,0.5827274670299525,308.65,293.9986399947913,364.5759379630229,294.0951753159705
18891900.0,0.5591300123881701,0.4038803173664083,308.4,295.8759214824671,104.06252708777922,293.9986399947913
18892800.0,0.28299471312728586,0.3657037939691401,308.15,295.3560924489644,96.30607867309786,295.8759214824671
18893700.0,0.6013791371996386,0.3824660970870053,307.9,297.55244272107245,127.36090830508421,295.3560924489644
18894600.0,0.5868556908120569,0.4762875058522468,307.65,294.3483764239734,166.43347649614282,297.55244272107245
18895500.0,0.7119517552976248,0.4962113210347846,307.4,294.408961854218,198.74629405594413,294.3483764239734
18896400.0,0.7747849900005543,0.558662706356433,307.14926089955554,293.2313321535249,263.6751077515821,294.408961854218
18897300.0,0.6118948636888747,0.4961155142293294,306.80476992,293.14955335244207,194.8873375322668,293.2313321535249
18898200.0,0.468586785555198,0.4332113468876736,306.3164969386666,293.427390410408,124.08051817639408,293.14955335244207
18899100.0,0.3324244401209751,0.2787878370774886,305.7435312213333,294.31311238453253,35.54582973489062,293.427390410408
18900000.0,0.15795434819229326,0.23449324843143615,305.15,294.9242182595714,19.492214430443187,294.31311238453253
18900900.0,0.5832567462550287,0.2840732303778344,304.4454839466666,295.67619960280126,97.52232236535583,294.9242182595714
18901800.0,0.8516069522335854,0.6329719946625868,303.60834965333333,292.09648850679775,385.6193738077875,295.67619960280126
18902700.0,0.4044550000178036,0.4645070662454074,302.7924352,291.6000526188191,237.7314435441078,292.09648850679775
18903600.0,0.1320761317094802,0.10999351694856084,302.15133484088886,293.28030880276435,3.1891162703753064,291.6000526188191
18904500.0,0.1,0.08866205609833447,301.80799616,294.562724007386,1.3419819374388002,293.28030880276435
18905400.0,0.1,0.07500000000000001,301.65006912,294.8610307678165,0.8739606953892677,294.562724007386
18906300.0,0.1,0.07500000000000001,301.49203839999996,294.79232602177444,0.8739606953892677,294.8610307678165
18907200.0,0.1,0.07500000000000001,301.14798738488895,294.6690895670842,0.8739606953892677,294.79232602177444
18908100.0,0.1,0.07500000000000001,300.65,294.52238183058034,0.8739606953892677,294.6690895670842
18909000.0,0.1,0.07500000000000001,300.15,294.3646122417652,0.8739606953892677,294.52238183058034
18909900.0,0.1,0.07500000000000001,299.65,294.19944213675205,0.8739606953892677,294.3646122417652
18910800.0,0.1,0.07500000000000001,299.149812608,294.0280432810618,0.8739606953892677,294.19944213675205
18911700.0,0.1,0.07500000000000001,298.62650111999994,293.85029020163967,0.8739606953892677,294.0280432810618
18912600.0,0.1,0.07500000000000001,298.08779814400003,293.6651331160868,0.8739606953892677,293.85029020163967
18913500.0,0.1,0.07500000000000001,297.57994688,293.47487306611987,0.8739606953892677,293.6651331160868
18914400.0,0.1,0.07500000000000001,297.1512566755556,293.2834707764868,0.8739606953892677,293.47487306611987
18915300.0,0.1,0.07500000000000001,296.82977024,293.09585184773783,0.8739606953892677,293.2834707764868
18916200.0,0.1,0.07500000000000001,296.587824,292.91508656689683,0.8739606953892677,293.09585184773783
18917100.0,0.1,0.07500000000000001,296.37654975999993,292.74076599850036,0.8739606953892677,292.91508656689683
18918000.0,0.1,0.07500000000000001,296.14972465777777,292.5711629136112,0.8739606953892677,292.74076599850036
18918900.0,0.1,0.07500000000000001,295.9,292.4038191897216,0.8739606953892677,292.5711629136112
18919800.0,0.1,0.07500000000000001,295.65,292.2389778928957,0.8739606953892677,292.4038191897216
18920700.0,0.1,0.07500000000000001,295.4,292.07656624914637,0.8739606953892677,292.2389778928957
18921600.0,0.1,0.07500000000000001,295.15,291.91647035634566,0.8739606953892677,292.07656624914637
18922500.0,0.1,0.07500000000000001,294.9,291.7584357439213,0.8739606953892677,291.91647035634566
18923400.0,0.1,0.07500000000000001,294.65,291.6021592676203,0.8739606953892677,291.7584357439213
18924300.0,0.1,0.07500000000000001,294.4,291.44736160353216,0.8739606953892677,291.6021592676203
18925200.0,0.1,0.07500000000000001,294.15,291.29394462614886,0.8739606953892677,291.44736160353216
18926100.0,0.1,0.07500000000000001,293.9,291.1419723655189,0.8739606953892677,291.29394462614886
18927000.0,0.1,0.07500000000000001,293.65,290.99140609078165,0.8739606953892677,291.1419723655189
18927900.0,0.1,0.07500000000000001,293.4,290.84225157567437,0.8739606953892677,290.99140609078165
18928800.0,0.1,0.07500000000000001,293.1523301688889,290.6945971271931,0.8739606953892677,290.84225157567437
18929700.0,0.1,0.07500000000000001,293.1848704,290.557797181933,0.8739606953892677,290.6945971271931
18930600.0,0.1,0.07500000000000001,293.56669930666664,290.45284973640236,0.8739606953892677,290.557797181933
18931500.0,0.1,0.07500000000000001,293.99096789333333,290.378159894402,0.8739606953892677,290.45284973640236
18932400.0,0.1,0.07500000000000001,294.15,290.31520932653166,0.8739606953892677,290.378159894402
18933300.0,0.1,0.07500000000000001,293.79320538666656,290.2360500171536,0.8739606953892677,290.31520932653166
18934200.0,0.1,0.07500000000000001,293.12392501333335,290.1265620383453,0.8739606953892677,290.2360500171536
18935100.0,0.1,0.07500000000000001,292.4679847999999,289.99497188229174,0.8739606953892677,290.1265620383453
18936000.0,0.1,0.07500000000000001,292.15238582518526,289.8636849209609,0.8739606953892677,289.99497188229174
18936900.0,0.1,0.07500000000000001,292.1487370666666,289.7530976493051,0.8739606953892677,289.8636849209609
18937800.0,0.1,0.07500000000000001,292.2182261333333,289.65768852566345,0.8739606953892677,289.7530976493051
18938700.0,0.1,0.07500000000000001,292.379496,289.5774561731771,0.8739606953892677,289.65768852566345
18939600.0,0.1,0.07500000000000001,292.6507019994074,289.5176290854343,0.8739606953892677,289.5774561731771
18940500.0,0.1,0.07500000000000001,292.98214124799995,289.4867529364116,0.8739606953892677,289.5176290854343
18941400.0,0.1,0.07500000000000001,293.32737834666665,289.4909715889129,0.8739606953892677,289.4867529364116
18942300.0,0.1,0.07500000000000001,293.70899176533334,289.53912927395453,0.8739606953892677,289.4909715889129
18943200.0,0.7268459201994201,0.4306822356205501,294.1506076586666,289.1339964741015,227.3879254221169,289.53912927395453
18944100.0,0.5576506852748592,0.5667562601688461,294.64356512,287.8596164562004,299.45583920888697,289.1339964741015
18945000.0,0.535079233790009,0.3756460935824533,295.153458944,288.40583194357515,85.01314328222827,287.8596164562004
18945900.0,0.3036114895404724,0.39613927873522253,295.66165088,288.34779918789013,102.21328804070689,288.40583194357515
18946800.0,0.7156333689257122,0.4030509931983927,296.14964467452836,289.12151881680586,191.1055132959533,288.34779918789013
18947700.0,0.4380506137897595,0.5963787391502388,296.60873325226663,288.44071357360474,330.8773584652976,289.12151881680586
18948600.0,0.13377464837412775,0.1339019368678228,297.0511053511111,289.9738011769593,5.2617256372894134,288.44071357360474
18949500.0,0.1828474730305316,0.13642059334263812,297.4929321699556,291.04649374549626,4.0516831876829,289.9738011769593
18950400.0,0.41859322981993824,0.2310282277436981,297.9504284863887,290.97913879739554,30.47317459233477,291.04649374549626
18951300.0,0.32552487960864696,0.2487316593510215,298.4444236580572,290.45017436966333,24.38191946473373,290.97913879739554
18952200.0,0.21529708378875134,0.20642507548301547,298.9817646891885,291.466353323239,14.926839314564257,290.45017436966333
18953100.0,0.07441636624399457,0.06493204071032661,299.5529876333714,292.72666344525436,1.0925474013336238,291.466353323239
18954000.0,0.62048263583216,0.2290399939257285,300.15123510393903,293.872231748124,101.64070516241225,292.72666344525436
18954900.0,0.7661450371092091,0.5722804303607806,300.8411827078095,290.91967883641223,283.45144514062724,293.872231748124
18955800.0,0.6173824766322601,0.5328430279392365,301.634159207619,291.26295317529394,236.60405478307345,290.91967883641223
18956700.0,0.5642951223930911,0.42665841239653945,302.43507097599996,292.0813661218705,117.50916277552099,291.26295317529394
18957600.0,0.5660492192402384,0.4232823486725612,303.1496176940247,292.5204623464138,114.64984631109553,292.0813661218705
18958500.0,0.2770904996731841,0.25567677395370825,303.7745248,293.3067875949606,41.88753833614767,292.5204623464138
18959400.0,0.4669001282792766,0.2220182210571376,304.3438690844444,295.3182635746201,27.22664576707629,293.3067875949606
18960300.0,0.5142476668918511,0.3955459435701469,304.8153484088889,293.72930482412886,94.629325052654,295.3182635746201
18961200.0,0.5542994347098401,0.3836540400694911,305.14991802943206,294.3055603102949,85.96101127264309,293.72930482412886
18962100.0,0.2264277413164027,0.2539827650352997,305.4,294.97050511718936,53.65501893400379,294.3055603102949
18963000.0,0.030611894216670956,0.1182602887723057,305.65,298.70635008746024,2.9678201999573166,294.97050511718936
18963900.0,0.4790968483725983,0.2289963533241429,305.9,301.08738513535576,61.92779379831386,298.70635008746024
18964800.0,0.40462374007369534,0.4265585442123486,306.15,295.9887089605358,117.32919422893849,301.08738513535576
18965700.0,0.2500376254576768,0.2027939431658556,306.4,298.83783348010064,13.057336573610128,295.9887089605358
18966600.0,0.7650614420749606,0.5604175920758613,306.65,299.50502016170174,283.11460478864524,298.83783348010064
18967500.0,0.7210868977928814,0.5461284301678574,306.9,295.3544059584332,250.8593276587139,299.50502016170174
18968400.0,0.5762002514468737,0.4379209163888159,307.14973573214814,295.7868789024198,127.7903486041323,295.3544059584332
18969300.0,0.5702832265686153,0.4304023539591559,307.14687445333334,296.23358481987367,120.53027853625223,295.7868789024198
18970200.0,0.6127289767059518,0.4561840822176497,306.8160945066667,296.12588134662343,143.79900219673036,296.23358481987367
18971100.0,0.3129721596136287,0.3719042800596232,306.40154879999994,296.4152999419837,105.40128175707035,296.12588134662343
18972000.0,0.6419532650365798,0.4358116301850336,306.1524485357036,298.62279850116033,159.6507214390254,296.4152999419837
18972900.0,0.30885074788361666,0.4126389260718156,306.12705984,296.08385917371623,153.00462619444062,298.62279850116033
18973800.0,0.22395965978839535,0.16051161134542308,306.1707744,300.499131294674,6.9227360494627135,296.08385917371623
18974700.0,0.6761709061969557,0.26146611457928304,306.2040825599999,299.07790845767823,72.15755686894737,300.499131294674
18975600.0,0.6643335132107198,0.5221875160620255,306.149002112,294.84796338203176,223.6556317820863,299.07790845767823
18976500.0,0.6531798539784811,0.4840582213773277,306.01693888,295.05813270663555,171.62327257854906,294.84796338203176
18977400.0,0.4354978495109909,0.3787205778916793,305.83658585599994,295.03231564444167,100.36613815686864,295.05813270663555
18978300.0,0.4947277661947566,0.3078244721463303,305.56360511999986,296.1851405589172,45.696318340930546,295.03231564444167
18979200.0,0.4743191113074845,0.3756606974256708,305.1489475555556,295.0192476554738,82.23364055266127,296.1851405589172
18980100.0,0.4503673862729421,0.3443223643766045,304.65,295.24723535479853,61.71203997293872,295.0192476554738
18981000.0,0.13667084478352334,0.1975145864731284,304.15,295.8899172318844,30.107745768645852,295.24723535479853
18981900.0,0.0599898816447777,0.04567588559922689,303.65,299.6993932502649,0.2883102609834164,295.8899172318844
18982800.0,0.7281257978762197,0.3164239484176453,303.15,298.41619707963633,189.1069300232402,299.6993932502649
18983700.0,0.6342263723476849,0.4823854484027412,302.65,293.0019587610838,176.2703671579636,298.41619707963633
18984600.0,0.8445184029278513,0.5570440171044571,302.15,293.0609740026093,294.71924504259215,293.0019587610838
18985500.0,0.838843197224831,0.6334392303386543,301.65,291.97154993505717,386.2766825546066,293.0609740026093
18986400.0,0.4676504054874962,0.5111877534738798,301.15,292.1819421967228,255.54374738383686,291.97154993505717
18987300.0,0.5503759288309472,0.39839721626098745,300.65,292.9753765640966,100.54728373885422,292.1819421967228
18988200.0,0.5937677411107137,0.4282127072551575,300.15,291.91875622517955,118.74918068749716,292.9753765640966
18989100.0,0.7012169756994385,0.5105771846174372,299.65,291.3445341386887,205.32699360525112,291.91875622517955
18990000.0,0.2875971822346643,0.43997325679575816,299.14967106844443,290.95368661260414,180.82642188267224,291.3445341386887
18990900.0,0.1,0.08455356020660715,298.62640960000004,293.24041454762533,1.2360757508267284,290.95368661260414
18991800.0,0.1,0.07500000000000001,298.08769728,293.6365278520558,0.8739606953892677,293.24041454762533
18992700.0,0.1,0.07500000000000001,297.58042304,293.5341193224764,0.8739606953892677,293.6365278520558
18993600.0,0.1,0.07500000000000001,297.1504972088889,293.3716586023129,0.8739606953892677,293.5341193224764
18994500.0,0.1,0.07500000000000001,296.83048255999995,293.2006555952947,0.8739606953892677,293.3716586023129
18995400.0,0.1,0.07500000000000001,296.587559296,293.0296498951499,0.8739606953892677,293.2006555952947
18996300.0,0.1,0.07500000000000001,296.376403584,292.860056491154,0.8739606953892677,293.0296498951499
18997200.0,0.1,0.07500000000000001,296.15,292.6916094810836,0.8739606953892677,292.860056491154
18998100.0,0.1,0.07500000000000001,295.9,292.5230361868804,0.8739606953892677,292.6916094810836
18999000.0,0.1,0.07500000000000001,295.65,292.3546947829918,0.8739606953892677,292.5230361868804
18999900.0,0.1,0.07500000000000001,295.4,292.1868303794707,0.8739606953892677,292.3546947829918
19000800.0,0.1,0.07500000000000001,295.14985281706663,292.0199773598087,0.8739606953892677,292.1868303794707
19001700.0,0.1,0.07500000000000001,294.760863872,291.8508559452457,0.8739606953892677,292.0199773598087
19002600.0,0.1,0.07500000000000001,294.19980070400004,291.6703517444292,0.8739606953892677,291.8508559452457
19003500.0,0.1,0.07500000000000001,293.61364927999995,291.48012750471764,0.8739606953892677,291.6703517444292
19004400.0,0.1,0.07500000000000001,293.15281065244426,291.28830719497813,0.8739606953892677,291.48012750471764
19005300.0,0.1,0.07500000000000001,293.1594980352,291.1138861126462,0.8739606953892677,291.28830719497813
19006200.0,0.1,0.07500000000000001,293.600354432,290.9801212643516,0.8739606953892677,291.1138861126462
19007100.0,0.1,0.07500000000000001,294.0660755967998,290.8815031036866,0.8739606953892677,290.9801212643516
19008000.0,0.1,0.07500000000000001,294.1426050816001,290.79404355211835,0.8739606953892677,290.8815031036866
19008900.0,0.1,0.07500000000000001,293.5387712,290.68107428561393,0.8739606953892677,290.79404355211835
19009800.0,0.1,0.07500000000000001,292.52551744,290.52400661276766,0.8739606953892677,290.68107428561393
19010700.0,0.1,0.07500000000000001,291.5736768000001,290.3378433072816,0.8739606953892677,290.52400661276766
19011600.0,0.1,0.07500000000000001,291.1555466666666,290.15377819282486,0.8739606953892677,290.3378433072816
19012500.0,0.1,0.07500000000000001,291.15,289.9974452245412,0.8739606953892677,290.15377819282486
19013400.0,0.1,0.07500000000000001,291.15,289.8564852150278,0.8739606953892677,289.9974452245412
19014300.0,0.1,0.07500000000000001,291.15,289.72491616299783,0.8739606953892677,289.8564852150278
19015200.0,0.1,0.07500000000000001,291.15,289.6020005056393,0.8739606953892677,289.72491616299783
19016100.0,0.1,0.07500000000000001,291.15,289.4866530422956,0.8739606953892677,289.6020005056393
19017000.0,0.1,0.07500000000000001,291.15,289.378365101239,0.8739606953892677,289.4866530422956
