,T_oa,T_roo,mass_flow
22909,307.0739365,296.6911557,0.630954043
22910,307.217936,294.752488,0.712185895
22911,307.2451219,298.5656807,0.198506885
22912,306.9812704,298.9610962,0.24492134
22913,306.5674165,294.7171459,0.656630969
22914,306.0702581,293.3010733,0.716884634
22915,305.489628,294.755388,0.394491564
22916,304.8111691,293.6941241,0.553404192
22917,304.0126568,292.8436724,0.584566433
22918,303.1892369,294.684823,0.215263193
22919,302.4658619,294.6566595,0.282678022
22920,301.9168184,292.1883419,0.613309879
22921,301.4166667,291.0194276,0.697679595
22922,300.9166667,291.1761439,0.492140258
22923,300.4166667,290.466051,0.630994576
22924,299.9166667,291.7359524,0.193765003
22925,299.4166667,293.046764,0.091425401
22926,298.9166667,293.4394837,0.075
22927,298.416733,293.3619713,0.075
22928,297.9681419,293.2274622,0.075
22929,297.7262075,293.0873902,0.075
22930,297.5842247,292.9537649,0.075
22931,297.354912,292.8214751,0.075
22932,296.9165187,292.6787146,0.075
22933,296.4166667,292.5228871,0.075
22934,295.9166667,292.3585584,0.075
22935,295.4166667,292.1872403,0.075
22936,294.9166667,292.009723,0.075
22937,294.4166667,291.8267657,0.075
22938,293.9166667,291.6389089,0.075
22939,293.4166667,291.4466275,0.075
22940,292.9442875,291.2509429,0.075
22941,292.599451,291.0577874,0.075
22942,292.3732915,290.8726399,0.075
22943,292.2190665,290.6967196,0.075
22944,292.1173832,290.5299353,0.075
22945,292.1214762,290.3756607,0.075
22946,292.175476,290.235479,0.075
22947,292.1856648,290.1054666,0.075
22948,292.068584,289.9783202,0.075
22949,291.8259478,289.8478669,0.075
22950,291.5313003,289.7137183,0.075
22951,291.2627451,289.5791528,0.075
22952,291.1064837,289.4498596,0.075
22953,291.1119655,289.3331382,0.075
22954,291.1839731,289.2303409,0.075
22955,291.1975282,289.13593,0.075
22956,290.9959161,289.0389773,0.075
22957,290.4517924,288.9223575,0.075
22958,289.7805886,288.7827267,0.075
22959,289.2773975,288.6350319,0.075
22960,289.1374549,288.4981019,0.075
22961,289.1341878,288.3771554,0.075
22962,289.150231,288.2669717,0.075
22963,289.1571958,288.1651117,0.075
22964,289.1288621,288.0696238,0.075
22965,289.0646604,287.9796828,0.075
22966,288.9946879,287.8982834,0.075
22967,288.9528978,287.8354472,0.075653116
22968,288.9917924,287.5903757,0.155823595
22969,289.1918743,287.6824796,0.071350508
22970,289.523923,287.3978237,0.312433698
22971,289.9264607,287.5318623,0.175118287
22972,290.3517513,288.1824946,0.079358637
22973,290.8119613,288.3240274,0.414370704
22974,291.313255,287.675494,0.672804174
22975,291.8511401,287.7729697,0.681229647
22976,292.4261505,289.0692518,0.226172773
22977,293.0643081,290.3302203,0.130853561
22978,293.7952705,289.6862514,0.533744038
22979,294.6459714,289.6172021,0.505486168
22980,295.660143,289.7790064,0.614479961
22981,296.8840154,289.8891699,0.692951329
22982,298.213951,290.8647616,0.470675782
22983,299.5094758,294.2942358,0.082927132
22984,300.6730963,296.4806286,0.091606558
22985,301.7719978,298.6036192,0.035670883
